location,name,freq,weighting,direction,n_stocks,n_stocks_min,date,ret
usa,be_me,monthly,vw_cap,1,3629,1197,2007-12-31,-0.0297946693711638
usa,be_me,monthly,vw_cap,1,3614,1192,2008-01-31,0.0619227713527607
usa,be_me,monthly,vw_cap,1,3582,1236,2008-02-29,-0.0299944885020666
usa,be_me,monthly,vw_cap,1,3563,1226,2008-03-31,-0.00757946061642033
usa,be_me,monthly,vw_cap,1,3549,1189,2008-04-30,-0.0113915465739348
usa,be_me,monthly,vw_cap,1,3582,1172,2008-05-31,-0.0300401801821812
usa,be_me,monthly,vw_cap,1,3615,1163,2008-06-30,-0.0753712487506304
usa,be_me,monthly,vw_cap,1,3574,1138,2008-07-31,0.0487092171190719
usa,be_me,monthly,vw_cap,1,3549,1156,2008-08-31,0.031988299641077
usa,be_me,monthly,vw_cap,1,3579,1153,2008-09-30,0.0297302339197106
usa,be_me,monthly,vw_cap,1,3546,1150,2008-10-31,-0.0346354970946868
usa,be_me,monthly,vw_cap,1,3503,1089,2008-11-30,-0.0359016822416197
usa,be_me,monthly,vw_cap,1,3510,1042,2008-12-31,0.0308202420291179
usa,be_me,monthly,vw_cap,1,3505,1024,2009-01-31,-0.044243523478864
usa,be_me,monthly,vw_cap,1,3430,1047,2009-02-28,-0.0616016925663094
usa,be_me,monthly,vw_cap,1,3456,1039,2009-03-31,0.0337171738944652
usa,be_me,monthly,vw_cap,1,3416,1019,2009-04-30,0.143130889560742
usa,be_me,monthly,vw_cap,1,3347,1051,2009-05-31,0.0513967246415833
usa,be_me,monthly,vw_cap,1,3329,1073,2009-06-30,-0.00765463629021502
usa,be_me,monthly,vw_cap,1,3297,1075,2009-07-31,0.0324602793812757
usa,be_me,monthly,vw_cap,1,3312,1097,2009-08-31,0.0447366915918648
usa,be_me,monthly,vw_cap,1,3312,1107,2009-09-30,-0.00126254652232621
usa,be_me,monthly,vw_cap,1,3303,1119,2009-10-31,-0.0106437115301214
usa,be_me,monthly,vw_cap,1,3301,1150,2009-11-30,-0.00610150342027228
usa,be_me,monthly,vw_cap,1,3278,1127,2009-12-31,0.00659457822248959
usa,be_me,monthly,vw_cap,1,3274,1124,2010-01-31,0.0310110231038601
usa,be_me,monthly,vw_cap,1,3256,1155,2010-02-28,-0.0101057432947433
usa,be_me,monthly,vw_cap,1,3254,1164,2010-03-31,0.00914941902124723
usa,be_me,monthly,vw_cap,1,3228,1142,2010-04-30,0.0132506474591836
usa,be_me,monthly,vw_cap,1,3167,1147,2010-05-31,-0.0105799161138714
usa,be_me,monthly,vw_cap,1,3116,1121,2010-06-30,-0.00771136751790978
usa,be_me,monthly,vw_cap,1,3098,1109,2010-07-31,0.00899736808439312
usa,be_me,monthly,vw_cap,1,3120,1125,2010-08-31,-0.0187721191105902
usa,be_me,monthly,vw_cap,1,3148,1119,2010-09-30,-0.0120365000428659
usa,be_me,monthly,vw_cap,1,3111,1099,2010-10-31,-0.00839329428432085
usa,be_me,monthly,vw_cap,1,3105,1086,2010-11-30,-0.0184588623195159
usa,be_me,monthly,vw_cap,1,3110,1083,2010-12-31,0.0334857217730203
usa,be_me,monthly,vw_cap,1,3107,1078,2011-01-31,0.0139150958356025
usa,be_me,monthly,vw_cap,1,3138,1100,2011-02-28,-0.00604344768788212
usa,be_me,monthly,vw_cap,1,3132,1101,2011-03-31,-0.0135080215918238
usa,be_me,monthly,vw_cap,1,3121,1087,2011-04-30,-0.0140788874185286
usa,be_me,monthly,vw_cap,1,3130,1087,2011-05-31,-0.00662709408360677
usa,be_me,monthly,vw_cap,1,3122,1063,2011-06-30,-0.0137687801834631
usa,be_me,monthly,vw_cap,1,3093,1063,2011-07-31,-0.00751066611083963
usa,be_me,monthly,vw_cap,1,3111,1097,2011-08-31,-0.00996132408163641
usa,be_me,monthly,vw_cap,1,3120,1076,2011-09-30,-0.0197384826219073
usa,be_me,monthly,vw_cap,1,3082,1069,2011-10-31,0.0244292650759233
usa,be_me,monthly,vw_cap,1,3087,1046,2011-11-30,-0.00759668839164651
usa,be_me,monthly,vw_cap,1,3119,1045,2011-12-31,0.0149218865765169
usa,be_me,monthly,vw_cap,1,3095,1046,2012-01-31,-0.00436910426373383
usa,be_me,monthly,vw_cap,1,3089,1059,2012-02-29,0.00233650029474086
usa,be_me,monthly,vw_cap,1,3096,1049,2012-03-31,-0.0130158881713298
usa,be_me,monthly,vw_cap,1,3081,1055,2012-04-30,-0.0129961738353654
usa,be_me,monthly,vw_cap,1,3068,1047,2012-05-31,-0.00849826744408909
usa,be_me,monthly,vw_cap,1,3073,1051,2012-06-30,0.013291476437847
usa,be_me,monthly,vw_cap,1,3047,1046,2012-07-31,0.00832596125058945
usa,be_me,monthly,vw_cap,1,3051,1052,2012-08-31,0.00622543743541055
usa,be_me,monthly,vw_cap,1,3067,1050,2012-09-30,0.00888495909478646
usa,be_me,monthly,vw_cap,1,3033,1059,2012-10-31,0.027200958036533
usa,be_me,monthly,vw_cap,1,3044,1059,2012-11-30,-0.0187468239566199
usa,be_me,monthly,vw_cap,1,3044,1056,2012-12-31,0.0179182202889538
usa,be_me,monthly,vw_cap,1,3030,1043,2013-01-31,0.00781085126702
usa,be_me,monthly,vw_cap,1,3011,1046,2013-02-28,-0.00336091588216819
usa,be_me,monthly,vw_cap,1,3002,1039,2013-03-31,-0.00152487527184208
usa,be_me,monthly,vw_cap,1,2992,1030,2013-04-30,-0.00196996779732012
usa,be_me,monthly,vw_cap,1,2984,1026,2013-05-31,-0.00177471610154671
usa,be_me,monthly,vw_cap,1,2975,1034,2013-06-30,-0.00349805679923327
usa,be_me,monthly,vw_cap,1,2950,1024,2013-07-31,-0.00517526273831578
usa,be_me,monthly,vw_cap,1,2971,1049,2013-08-31,-0.0119294020258898
usa,be_me,monthly,vw_cap,1,2962,1061,2013-09-30,-0.0218569444671596
usa,be_me,monthly,vw_cap,1,2964,1073,2013-10-31,0.0164576364463277
usa,be_me,monthly,vw_cap,1,2976,1079,2013-11-30,-0.00158451792441138
usa,be_me,monthly,vw_cap,1,2959,1087,2013-12-31,-0.0076264729190205
usa,be_me,monthly,vw_cap,1,2967,1081,2014-01-31,-0.0087719990656813
usa,be_me,monthly,vw_cap,1,2946,1089,2014-02-28,-0.0132998152877582
usa,be_me,monthly,vw_cap,1,2932,1093,2014-03-31,0.0507143086949249
usa,be_me,monthly,vw_cap,1,2954,1116,2014-04-30,0.0330622715416823
usa,be_me,monthly,vw_cap,1,2967,1118,2014-05-31,-0.0117129809041859
usa,be_me,monthly,vw_cap,1,2974,1120,2014-06-30,0.0020374240676662
usa,be_me,monthly,vw_cap,1,2979,1117,2014-07-31,-0.000635700141829655
usa,be_me,monthly,vw_cap,1,2974,1130,2014-08-31,-0.0132833440185913
usa,be_me,monthly,vw_cap,1,2965,1107,2014-09-30,-0.0258313803233808
usa,be_me,monthly,vw_cap,1,2972,1110,2014-10-31,-0.0175143383549725
usa,be_me,monthly,vw_cap,1,2997,1103,2014-11-30,-0.0448216546924186
usa,be_me,monthly,vw_cap,1,3009,1091,2014-12-31,-0.000785262172329739
usa,be_me,monthly,vw_cap,1,2988,1087,2015-01-31,-0.0261578832487217
usa,be_me,monthly,vw_cap,1,2999,1098,2015-02-28,-0.0113776745292539
usa,be_me,monthly,vw_cap,1,3000,1090,2015-03-31,-0.0180111773435274
usa,be_me,monthly,vw_cap,1,2975,1075,2015-04-30,0.0423792183486469
usa,be_me,monthly,vw_cap,1,2965,1080,2015-05-31,-0.0289792022321754
usa,be_me,monthly,vw_cap,1,2980,1075,2015-06-30,-0.0147575465557767
usa,be_me,monthly,vw_cap,1,2991,1079,2015-07-31,-0.0503173525675538
usa,be_me,monthly,vw_cap,1,2990,1079,2015-08-31,0.0234978781133493
usa,be_me,monthly,vw_cap,1,2986,1080,2015-09-30,-0.00671777338536566
usa,be_me,monthly,vw_cap,1,2960,1060,2015-10-31,0.00479980747165532
usa,be_me,monthly,vw_cap,1,2975,1060,2015-11-30,-0.00833364531334541
usa,be_me,monthly,vw_cap,1,2997,1070,2015-12-31,-0.0285698705831615
usa,be_me,monthly,vw_cap,1,2955,1053,2016-01-31,0.0163791480475801
usa,be_me,monthly,vw_cap,1,2963,1037,2016-02-29,0.011011172362756
usa,be_me,monthly,vw_cap,1,2972,1029,2016-03-31,0.0344514173637577
usa,be_me,monthly,vw_cap,1,2926,1000,2016-04-30,0.0447506362011845
usa,be_me,monthly,vw_cap,1,2886,1025,2016-05-31,-0.0191941965805218
usa,be_me,monthly,vw_cap,1,2910,1021,2016-06-30,-0.0083156951263983
usa,be_me,monthly,vw_cap,1,2910,1016,2016-07-31,-0.00410275260705944
usa,be_me,monthly,vw_cap,1,2893,1062,2016-08-31,0.0174699334000682
usa,be_me,monthly,vw_cap,1,2872,1054,2016-09-30,0.00463776045048044
usa,be_me,monthly,vw_cap,1,2833,1047,2016-10-31,0.0295423067901504
usa,be_me,monthly,vw_cap,1,2855,1057,2016-11-30,0.0461185939451006
usa,be_me,monthly,vw_cap,1,2831,1049,2016-12-31,0.0299750061859147
usa,be_me,monthly,vw_cap,1,2829,1062,2017-01-31,-0.0132581209169917
usa,be_me,monthly,vw_cap,1,2836,1055,2017-02-28,-0.00956713289187552
usa,be_me,monthly,vw_cap,1,2814,1048,2017-03-31,-0.0204994956573152
usa,be_me,monthly,vw_cap,1,2803,1057,2017-04-30,-0.0197436053872062
usa,be_me,monthly,vw_cap,1,2776,1065,2017-05-31,-0.0388633507297582
usa,be_me,monthly,vw_cap,1,2788,1049,2017-06-30,0.017977562559417
usa,be_me,monthly,vw_cap,1,2786,1053,2017-07-31,0.00876455714696435
usa,be_me,monthly,vw_cap,1,2807,1069,2017-08-31,-0.0284668774740309
usa,be_me,monthly,vw_cap,1,2799,1061,2017-09-30,0.019170559872042
usa,be_me,monthly,vw_cap,1,2778,1063,2017-10-31,-0.0182143236777636
usa,be_me,monthly,vw_cap,1,2801,1074,2017-11-30,-0.00185808567685751
usa,be_me,monthly,vw_cap,1,2796,1056,2017-12-31,0.0062321191385496
usa,be_me,monthly,vw_cap,1,2776,1066,2018-01-31,-0.0408007370624317
usa,be_me,monthly,vw_cap,1,2796,1062,2018-02-28,-0.027271029887543
usa,be_me,monthly,vw_cap,1,2775,1061,2018-03-31,0.0118740721457964
usa,be_me,monthly,vw_cap,1,2766,1079,2018-04-30,0.0237793800366109
usa,be_me,monthly,vw_cap,1,2752,1081,2018-05-31,-0.0299424898893601
usa,be_me,monthly,vw_cap,1,2759,1075,2018-06-30,-0.00751598398200358
usa,be_me,monthly,vw_cap,1,2744,1070,2018-07-31,0.00474421791110046
usa,be_me,monthly,vw_cap,1,2783,1071,2018-08-31,-0.0535483544214013
usa,be_me,monthly,vw_cap,1,2797,1077,2018-09-30,-0.0124445300686295
usa,be_me,monthly,vw_cap,1,2783,1049,2018-10-31,0.0290029532697142
usa,be_me,monthly,vw_cap,1,2815,1068,2018-11-30,-0.0120629967414976
usa,be_me,monthly,vw_cap,1,2824,1047,2018-12-31,-0.0186430771849434
usa,be_me,monthly,vw_cap,1,2784,1008,2019-01-31,0.0116999483891269
usa,be_me,monthly,vw_cap,1,2816,1044,2019-02-28,-0.0298837861806825
usa,be_me,monthly,vw_cap,1,2808,1035,2019-03-31,-0.0274493836763706
usa,be_me,monthly,vw_cap,1,2790,1038,2019-04-30,0.0210297747334825
usa,be_me,monthly,vw_cap,1,2778,1041,2019-05-31,-0.0350776274044732
usa,be_me,monthly,vw_cap,1,2800,1027,2019-06-30,-0.00109286330797322
usa,be_me,monthly,vw_cap,1,2805,1024,2019-07-31,-0.0172427848924821
usa,be_me,monthly,vw_cap,1,2834,1043,2019-08-31,-0.0406124716611434
usa,be_me,monthly,vw_cap,1,2839,1025,2019-09-30,0.0700511401143929
usa,be_me,monthly,vw_cap,1,2839,1039,2019-10-31,-0.0152878231801508
usa,be_me,monthly,vw_cap,1,2864,1033,2019-11-30,-0.0207806746960914
usa,be_me,monthly,vw_cap,1,2859,1020,2019-12-31,0.0265759784859743
usa,be_me,monthly,vw_cap,1,2836,1023,2020-01-31,-0.0590087086381328
usa,be_me,monthly,vw_cap,1,2859,1032,2020-02-29,-0.0329238006499536
usa,be_me,monthly,vw_cap,1,2836,1034,2020-03-31,-0.140580344055919
usa,be_me,monthly,vw_cap,1,2815,1022,2020-04-30,0.0185375283426053
usa,be_me,monthly,vw_cap,1,2773,1017,2020-05-31,-0.067388882296777
usa,be_me,monthly,vw_cap,1,2764,1022,2020-06-30,-0.00468787136438889
usa,be_me,monthly,vw_cap,1,2771,1045,2020-07-31,-0.0424317832136954
usa,be_me,monthly,vw_cap,1,2794,1051,2020-08-31,-0.0074579584478968
usa,be_me,monthly,vw_cap,1,2800,1049,2020-09-30,-0.0380026837594369
usa,be_me,monthly,vw_cap,1,2791,1052,2020-10-31,0.0341163182254951
usa,be_me,monthly,vw_cap,1,2806,1056,2020-11-30,0.0547475824901522
usa,be_me,monthly,vw_cap,1,2791,1066,2020-12-31,-0.000409382738154128
usa,be_me,monthly,vw_cap,1,2759,1069,2021-01-31,0.00920491196999983
usa,be_me,monthly,vw_cap,1,2774,1097,2021-02-28,0.074342417784487
usa,be_me,monthly,vw_cap,1,2784,1136,2021-03-31,0.0899857908563314
usa,be_me,monthly,vw_cap,1,2796,1159,2021-04-30,-0.00223608266330424
usa,be_me,monthly,vw_cap,1,2877,1175,2021-05-31,0.0563441941029653
usa,be_me,monthly,vw_cap,1,2886,1192,2021-06-30,-0.0763601442802049
usa,be_me,monthly,vw_cap,1,2871,1196,2021-07-31,-0.0163681208967013
usa,be_me,monthly,vw_cap,1,2949,1143,2021-08-31,-0.00594392709464194
usa,be_me,monthly,vw_cap,1,2936,1153,2021-09-30,0.0404279147442435
usa,be_me,monthly,vw_cap,1,2930,1167,2021-10-31,-0.013680677005404
usa,be_me,monthly,vw_cap,1,3039,1173,2021-11-30,-0.00104925265017383
usa,be_me,monthly,vw_cap,1,3040,1149,2021-12-31,0.0446386917836199
usa,be_me,monthly,vw_cap,1,3084,1131,2022-01-31,0.128623758970038
usa,be_me,monthly,vw_cap,1,3183,1163,2022-02-28,0.0307767402775514
usa,be_me,monthly,vw_cap,1,3193,1151,2022-03-31,0.0051501859843305
usa,be_me,monthly,vw_cap,1,3162,1136,2022-04-30,0.0362414105951261
usa,be_me,monthly,vw_cap,1,3220,1114,2022-05-31,0.0679452205289421
usa,be_me,monthly,vw_cap,1,3283,1112,2022-06-30,-0.0223154572089542
usa,be_me,monthly,vw_cap,1,3248,1117,2022-07-31,-0.032466116337711
usa,be_me,monthly,vw_cap,1,3286,1156,2022-08-31,0.00104570258797787
usa,be_me,monthly,vw_cap,1,3248,1159,2022-09-30,-0.014071610533957
usa,be_me,monthly,vw_cap,1,3247,1141,2022-10-31,0.0382895005575373
usa,be_me,monthly,vw_cap,1,3267,1118,2022-11-30,0.00931059564273956
usa,be_me,monthly,vw_cap,1,3259,1088,2022-12-31,0.000422918898096626
